dni,ghi,period_end,period
597,667,2023-04-20T13:30:00+00:00,PT15M
876,719,2023-04-20T13:45:00+00:00,PT15M
885,689,2023-04-20T14:00:00+00:00,PT15M
873,651,2023-04-20T14:15:00+00:00,PT15M
859,610,2023-04-20T14:30:00+00:00,PT15M
844,567,2023-04-20T14:45:00+00:00,PT15M
826,523,2023-04-20T15:00:00+00:00,PT15M
805,477,2023-04-20T15:15:00+00:00,PT15M
782,429,2023-04-20T15:30:00+00:00,PT15M
753,380,2023-04-20T15:45:00+00:00,PT15M
718,331,2023-04-20T16:00:00+00:00,PT15M
677,281,2023-04-20T16:15:00+00:00,PT15M
628,231,2023-04-20T16:30:00+00:00,PT15M
570,183,2023-04-20T16:45:00+00:00,PT15M
500,136,2023-04-20T17:00:00+00:00,PT15M
413,92,2023-04-20T17:15:00+00:00,PT15M
284,52,2023-04-20T17:30:00+00:00,PT15M
78,19,2023-04-20T17:45:00+00:00,PT15M
2,1,2023-04-20T18:00:00+00:00,PT15M
0,0,2023-04-20T18:15:00+00:00,PT15M
0,0,2023-04-20T18:30:00+00:00,PT15M
0,0,2023-04-20T18:45:00+00:00,PT15M
0,0,2023-04-20T19:00:00+00:00,PT15M
0,0,2023-04-20T19:15:00+00:00,PT15M
0,0,2023-04-20T19:30:00+00:00,PT15M
0,0,2023-04-20T19:45:00+00:00,PT15M
0,0,2023-04-20T20:00:00+00:00,PT15M
0,0,2023-04-20T20:15:00+00:00,PT15M
0,0,2023-04-20T20:30:00+00:00,PT15M
0,0,2023-04-20T20:45:00+00:00,PT15M
0,0,2023-04-20T21:00:00+00:00,PT15M
0,0,2023-04-20T21:15:00+00:00,PT15M
0,0,2023-04-20T21:30:00+00:00,PT15M
0,0,2023-04-20T21:45:00+00:00,PT15M
0,0,2023-04-20T22:00:00+00:00,PT15M
0,0,2023-04-20T22:15:00+00:00,PT15M
0,0,2023-04-20T22:30:00+00:00,PT15M
0,0,2023-04-20T22:45:00+00:00,PT15M
0,0,2023-04-20T23:00:00+00:00,PT15M
0,0,2023-04-20T23:15:00+00:00,PT15M
0,0,2023-04-20T23:30:00+00:00,PT15M
0,0,2023-04-20T23:45:00+00:00,PT15M
0,0,2023-04-21T00:00:00+00:00,PT15M
0,0,2023-04-21T00:15:00+00:00,PT15M
0,0,2023-04-21T00:30:00+00:00,PT15M
0,0,2023-04-21T00:45:00+00:00,PT15M
0,0,2023-04-21T01:00:00+00:00,PT15M
0,0,2023-04-21T01:15:00+00:00,PT15M
0,0,2023-04-21T01:30:00+00:00,PT15M
0,0,2023-04-21T01:45:00+00:00,PT15M
0,0,2023-04-21T02:00:00+00:00,PT15M
0,0,2023-04-21T02:15:00+00:00,PT15M
0,0,2023-04-21T02:30:00+00:00,PT15M
0,0,2023-04-21T02:45:00+00:00,PT15M
0,0,2023-04-21T03:00:00+00:00,PT15M
0,0,2023-04-21T03:15:00+00:00,PT15M
0,0,2023-04-21T03:30:00+00:00,PT15M
0,0,2023-04-21T03:45:00+00:00,PT15M
0,0,2023-04-21T04:00:00+00:00,PT15M
0,0,2023-04-21T04:15:00+00:00,PT15M
0,0,2023-04-21T04:30:00+00:00,PT15M
19,13,2023-04-21T04:45:00+00:00,PT15M
100,39,2023-04-21T05:00:00+00:00,PT15M
360,84,2023-04-21T05:15:00+00:00,PT15M
488,129,2023-04-21T05:30:00+00:00,PT15M
555,176,2023-04-21T05:45:00+00:00,PT15M
617,225,2023-04-21T06:00:00+00:00,PT15M
663,274,2023-04-21T06:15:00+00:00,PT15M
702,324,2023-04-21T06:30:00+00:00,PT15M
735,373,2023-04-21T06:45:00+00:00,PT15M
765,422,2023-04-21T07:00:00+00:00,PT15M
790,471,2023-04-21T07:15:00+00:00,PT15M
812,518,2023-04-21T07:30:00+00:00,PT15M
832,563,2023-04-21T07:45:00+00:00,PT15M
848,606,2023-04-21T08:00:00+00:00,PT15M
863,647,2023-04-21T08:15:00+00:00,PT15M
875,686,2023-04-21T08:30:00+00:00,PT15M
886,722,2023-04-21T08:45:00+00:00,PT15M
896,756,2023-04-21T09:00:00+00:00,PT15M
904,786,2023-04-21T09:15:00+00:00,PT15M
911,813,2023-04-21T09:30:00+00:00,PT15M
916,837,2023-04-21T09:45:00+00:00,PT15M
921,857,2023-04-21T10:00:00+00:00,PT15M
925,874,2023-04-21T10:15:00+00:00,PT15M
927,887,2023-04-21T10:30:00+00:00,PT15M
929,896,2023-04-21T10:45:00+00:00,PT15M
928,902,2023-04-21T11:00:00+00:00,PT15M
927,904,2023-04-21T11:15:00+00:00,PT15M
921,900,2023-04-21T11:30:00+00:00,PT15M
898,888,2023-04-21T11:45:00+00:00,PT15M
919,886,2023-04-21T12:00:00+00:00,PT15M
914,873,2023-04-21T12:15:00+00:00,PT15M
909,857,2023-04-21T12:30:00+00:00,PT15M
903,836,2023-04-21T12:45:00+00:00,PT15M
895,813,2023-04-21T13:00:00+00:00,PT15M
887,786,2023-04-21T13:15:00+00:00,PT15M
877,756,2023-04-21T13:30:00+00:00,PT15M
865,723,2023-04-21T13:45:00+00:00,PT15M
851,687,2023-04-21T14:00:00+00:00,PT15M
834,648,2023-04-21T14:15:00+00:00,PT15M
816,607,2023-04-21T14:30:00+00:00,PT15M
795,563,2023-04-21T14:45:00+00:00,PT15M
771,518,2023-04-21T15:00:00+00:00,PT15M
744,471,2023-04-21T15:15:00+00:00,PT15M
714,423,2023-04-21T15:30:00+00:00,PT15M
680,373,2023-04-21T15:45:00+00:00,PT15M
641,324,2023-04-21T16:00:00+00:00,PT15M
597,274,2023-04-21T16:15:00+00:00,PT15M
544,225,2023-04-21T16:30:00+00:00,PT15M
484,177,2023-04-21T16:45:00+00:00,PT15M
412,131,2023-04-21T17:00:00+00:00,PT15M
324,88,2023-04-21T17:15:00+00:00,PT15M
211,50,2023-04-21T17:30:00+00:00,PT15M
49,19,2023-04-21T17:45:00+00:00,PT15M
0,1,2023-04-21T18:00:00+00:00,PT15M
0,0,2023-04-21T18:15:00+00:00,PT15M
0,0,2023-04-21T18:30:00+00:00,PT15M
0,0,2023-04-21T18:45:00+00:00,PT15M
0,0,2023-04-21T19:00:00+00:00,PT15M
0,0,2023-04-21T19:15:00+00:00,PT15M
0,0,2023-04-21T19:30:00+00:00,PT15M
0,0,2023-04-21T19:45:00+00:00,PT15M
0,0,2023-04-21T20:00:00+00:00,PT15M
0,0,2023-04-21T20:15:00+00:00,PT15M
0,0,2023-04-21T20:30:00+00:00,PT15M
0,0,2023-04-21T20:45:00+00:00,PT15M
0,0,2023-04-21T21:00:00+00:00,PT15M
0,0,2023-04-21T21:15:00+00:00,PT15M
0,0,2023-04-21T21:30:00+00:00,PT15M
0,0,2023-04-21T21:45:00+00:00,PT15M
0,0,2023-04-21T22:00:00+00:00,PT15M
0,0,2023-04-21T22:15:00+00:00,PT15M
0,0,2023-04-21T22:30:00+00:00,PT15M
0,0,2023-04-21T22:45:00+00:00,PT15M
0,0,2023-04-21T23:00:00+00:00,PT15M
0,0,2023-04-21T23:15:00+00:00,PT15M
0,0,2023-04-21T23:30:00+00:00,PT15M
0,0,2023-04-21T23:45:00+00:00,PT15M
0,0,2023-04-22T00:00:00+00:00,PT15M
0,0,2023-04-22T00:15:00+00:00,PT15M
0,0,2023-04-22T00:30:00+00:00,PT15M
0,0,2023-04-22T00:45:00+00:00,PT15M
0,0,2023-04-22T01:00:00+00:00,PT15M
0,0,2023-04-22T01:15:00+00:00,PT15M
0,0,2023-04-22T01:30:00+00:00,PT15M
0,0,2023-04-22T01:45:00+00:00,PT15M
0,0,2023-04-22T02:00:00+00:00,PT15M
0,0,2023-04-22T02:15:00+00:00,PT15M
0,0,2023-04-22T02:30:00+00:00,PT15M
0,0,2023-04-22T02:45:00+00:00,PT15M
0,0,2023-04-22T03:00:00+00:00,PT15M
0,0,2023-04-22T03:15:00+00:00,PT15M
0,0,2023-04-22T03:30:00+00:00,PT15M
0,0,2023-04-22T03:45:00+00:00,PT15M
0,0,2023-04-22T04:00:00+00:00,PT15M
0,0,2023-04-22T04:15:00+00:00,PT15M
0,0,2023-04-22T04:30:00+00:00,PT15M
0,7,2023-04-22T04:45:00+00:00,PT15M
51,34,2023-04-22T05:00:00+00:00,PT15M
336,85,2023-04-22T05:15:00+00:00,PT15M
410,127,2023-04-22T05:30:00+00:00,PT15M
411,166,2023-04-22T05:45:00+00:00,PT15M
522,219,2023-04-22T06:00:00+00:00,PT15M
618,273,2023-04-22T06:15:00+00:00,PT15M
660,323,2023-04-22T06:30:00+00:00,PT15M
696,372,2023-04-22T06:45:00+00:00,PT15M
727,422,2023-04-22T07:00:00+00:00,PT15M
754,470,2023-04-22T07:15:00+00:00,PT15M
777,516,2023-04-22T07:30:00+00:00,PT15M
797,561,2023-04-22T07:45:00+00:00,PT15M
814,604,2023-04-22T08:00:00+00:00,PT15M
829,645,2023-04-22T08:15:00+00:00,PT15M
842,684,2023-04-22T08:30:00+00:00,PT15M
856,720,2023-04-22T08:45:00+00:00,PT15M
869,753,2023-04-22T09:00:00+00:00,PT15M
881,784,2023-04-22T09:15:00+00:00,PT15M
891,811,2023-04-22T09:30:00+00:00,PT15M
898,835,2023-04-22T09:45:00+00:00,PT15M
904,855,2023-04-22T10:00:00+00:00,PT15M
909,872,2023-04-22T10:15:00+00:00,PT15M
913,885,2023-04-22T10:30:00+00:00,PT15M
916,894,2023-04-22T10:45:00+00:00,PT15M
917,900,2023-04-22T11:00:00+00:00,PT15M
917,902,2023-04-22T11:15:00+00:00,PT15M
916,900,2023-04-22T11:30:00+00:00,PT15M
914,894,2023-04-22T11:45:00+00:00,PT15M
909,885,2023-04-22T12:00:00+00:00,PT15M
904,871,2023-04-22T12:15:00+00:00,PT15M
898,854,2023-04-22T12:30:00+00:00,PT15M
891,834,2023-04-22T12:45:00+00:00,PT15M
883,810,2023-04-22T13:00:00+00:00,PT15M
874,783,2023-04-22T13:15:00+00:00,PT15M
863,753,2023-04-22T13:30:00+00:00,PT15M
852,720,2023-04-22T13:45:00+00:00,PT15M
840,684,2023-04-22T14:00:00+00:00,PT15M
827,646,2023-04-22T14:15:00+00:00,PT15M
812,605,2023-04-22T14:30:00+00:00,PT15M
794,562,2023-04-22T14:45:00+00:00,PT15M
775,518,2023-04-22T15:00:00+00:00,PT15M
752,472,2023-04-22T15:15:00+00:00,PT15M
727,424,2023-04-22T15:30:00+00:00,PT15M
697,376,2023-04-22T15:45:00+00:00,PT15M
662,327,2023-04-22T16:00:00+00:00,PT15M
622,278,2023-04-22T16:15:00+00:00,PT15M
428,213,2023-04-22T16:30:00+00:00,PT15M
65,132,2023-04-22T16:45:00+00:00,PT15M
85,103,2023-04-22T17:00:00+00:00,PT15M
206,83,2023-04-22T17:15:00+00:00,PT15M
116,47,2023-04-22T17:30:00+00:00,PT15M
18,19,2023-04-22T17:45:00+00:00,PT15M
0,1,2023-04-22T18:00:00+00:00,PT15M
0,0,2023-04-22T18:15:00+00:00,PT15M
0,0,2023-04-22T18:30:00+00:00,PT15M
0,0,2023-04-22T18:45:00+00:00,PT15M
0,0,2023-04-22T19:00:00+00:00,PT15M
0,0,2023-04-22T19:15:00+00:00,PT15M
0,0,2023-04-22T19:30:00+00:00,PT15M
0,0,2023-04-22T19:45:00+00:00,PT15M
0,0,2023-04-22T20:00:00+00:00,PT15M
0,0,2023-04-22T20:15:00+00:00,PT15M
0,0,2023-04-22T20:30:00+00:00,PT15M
0,0,2023-04-22T20:45:00+00:00,PT15M
0,0,2023-04-22T21:00:00+00:00,PT15M
0,0,2023-04-22T21:15:00+00:00,PT15M
0,0,2023-04-22T21:30:00+00:00,PT15M
0,0,2023-04-22T21:45:00+00:00,PT15M
0,0,2023-04-22T22:00:00+00:00,PT15M
0,0,2023-04-22T22:15:00+00:00,PT15M
0,0,2023-04-22T22:30:00+00:00,PT15M
0,0,2023-04-22T22:45:00+00:00,PT15M
0,0,2023-04-22T23:00:00+00:00,PT15M
0,0,2023-04-22T23:15:00+00:00,PT15M
0,0,2023-04-22T23:30:00+00:00,PT15M
0,0,2023-04-22T23:45:00+00:00,PT15M
0,0,2023-04-23T00:00:00+00:00,PT15M
0,0,2023-04-23T00:15:00+00:00,PT15M
0,0,2023-04-23T00:30:00+00:00,PT15M
0,0,2023-04-23T00:45:00+00:00,PT15M
0,0,2023-04-23T01:00:00+00:00,PT15M
0,0,2023-04-23T01:15:00+00:00,PT15M
0,0,2023-04-23T01:30:00+00:00,PT15M
0,0,2023-04-23T01:45:00+00:00,PT15M
0,0,2023-04-23T02:00:00+00:00,PT15M
0,0,2023-04-23T02:15:00+00:00,PT15M
0,0,2023-04-23T02:30:00+00:00,PT15M
0,0,2023-04-23T02:45:00+00:00,PT15M
0,0,2023-04-23T03:00:00+00:00,PT15M
0,0,2023-04-23T03:15:00+00:00,PT15M
0,0,2023-04-23T03:30:00+00:00,PT15M
0,0,2023-04-23T03:45:00+00:00,PT15M
0,0,2023-04-23T04:00:00+00:00,PT15M
0,0,2023-04-23T04:15:00+00:00,PT15M
0,1,2023-04-23T04:30:00+00:00,PT15M
0,14,2023-04-23T04:45:00+00:00,PT15M
0,22,2023-04-23T05:00:00+00:00,PT15M
0,60,2023-04-23T05:15:00+00:00,PT15M
141,103,2023-04-23T05:30:00+00:00,PT15M
128,129,2023-04-23T05:45:00+00:00,PT15M
162,175,2023-04-23T06:00:00+00:00,PT15M
491,258,2023-04-23T06:15:00+00:00,PT15M
636,321,2023-04-23T06:30:00+00:00,PT15M
523,345,2023-04-23T06:45:00+00:00,PT15M
228,324,2023-04-23T07:00:00+00:00,PT15M
717,464,2023-04-23T07:15:00+00:00,PT15M
713,504,2023-04-23T07:30:00+00:00,PT15M
714,544,2023-04-23T07:45:00+00:00,PT15M
661,569,2023-04-23T08:00:00+00:00,PT15M
756,629,2023-04-23T08:15:00+00:00,PT15M
630,629,2023-04-23T08:30:00+00:00,PT15M
542,632,2023-04-23T08:45:00+00:00,PT15M
258,558,2023-04-23T09:00:00+00:00,PT15M
328,600,2023-04-23T09:15:00+00:00,PT15M
754,773,2023-04-23T09:30:00+00:00,PT15M
847,822,2023-04-23T09:45:00+00:00,PT15M
879,851,2023-04-23T10:00:00+00:00,PT15M
883,867,2023-04-23T10:15:00+00:00,PT15M
886,880,2023-04-23T10:30:00+00:00,PT15M
889,890,2023-04-23T10:45:00+00:00,PT15M
890,895,2023-04-23T11:00:00+00:00,PT15M
854,886,2023-04-23T11:15:00+00:00,PT15M
612,802,2023-04-23T11:30:00+00:00,PT15M
781,855,2023-04-23T11:45:00+00:00,PT15M
474,738,2023-04-23T12:00:00+00:00,PT15M
408,703,2023-04-23T12:15:00+00:00,PT15M
306,641,2023-04-23T12:30:00+00:00,PT15M
880,833,2023-04-23T12:45:00+00:00,PT15M
885,813,2023-04-23T13:00:00+00:00,PT15M
878,787,2023-04-23T13:15:00+00:00,PT15M
870,758,2023-04-23T13:30:00+00:00,PT15M
862,725,2023-04-23T13:45:00+00:00,PT15M
853,691,2023-04-23T14:00:00+00:00,PT15M
842,653,2023-04-23T14:15:00+00:00,PT15M
830,613,2023-04-23T14:30:00+00:00,PT15M
815,571,2023-04-23T14:45:00+00:00,PT15M
797,527,2023-04-23T15:00:00+00:00,PT15M
776,481,2023-04-23T15:15:00+00:00,PT15M
752,434,2023-04-23T15:30:00+00:00,PT15M
724,386,2023-04-23T15:45:00+00:00,PT15M
691,336,2023-04-23T16:00:00+00:00,PT15M
652,287,2023-04-23T16:15:00+00:00,PT15M
605,238,2023-04-23T16:30:00+00:00,PT15M
549,189,2023-04-23T16:45:00+00:00,PT15M
480,142,2023-04-23T17:00:00+00:00,PT15M
395,98,2023-04-23T17:15:00+00:00,PT15M
218,55,2023-04-23T17:30:00+00:00,PT15M
68,23,2023-04-23T17:45:00+00:00,PT15M
0,2,2023-04-23T18:00:00+00:00,PT15M
0,0,2023-04-23T18:15:00+00:00,PT15M
0,0,2023-04-23T18:30:00+00:00,PT15M
0,0,2023-04-23T18:45:00+00:00,PT15M
0,0,2023-04-23T19:00:00+00:00,PT15M
0,0,2023-04-23T19:15:00+00:00,PT15M
0,0,2023-04-23T19:30:00+00:00,PT15M
0,0,2023-04-23T19:45:00+00:00,PT15M
0,0,2023-04-23T20:00:00+00:00,PT15M
0,0,2023-04-23T20:15:00+00:00,PT15M
0,0,2023-04-23T20:30:00+00:00,PT15M
0,0,2023-04-23T20:45:00+00:00,PT15M
0,0,2023-04-23T21:00:00+00:00,PT15M
0,0,2023-04-23T21:15:00+00:00,PT15M
0,0,2023-04-23T21:30:00+00:00,PT15M
0,0,2023-04-23T21:45:00+00:00,PT15M
0,0,2023-04-23T22:00:00+00:00,PT15M
0,0,2023-04-23T22:15:00+00:00,PT15M
0,0,2023-04-23T22:30:00+00:00,PT15M
0,0,2023-04-23T22:45:00+00:00,PT15M
0,0,2023-04-23T23:00:00+00:00,PT15M
0,0,2023-04-23T23:15:00+00:00,PT15M
0,0,2023-04-23T23:30:00+00:00,PT15M
0,0,2023-04-23T23:45:00+00:00,PT15M
0,0,2023-04-24T00:00:00+00:00,PT15M
0,0,2023-04-24T00:15:00+00:00,PT15M
0,0,2023-04-24T00:30:00+00:00,PT15M
0,0,2023-04-24T00:45:00+00:00,PT15M
0,0,2023-04-24T01:00:00+00:00,PT15M
0,0,2023-04-24T01:15:00+00:00,PT15M
0,0,2023-04-24T01:30:00+00:00,PT15M
0,0,2023-04-24T01:45:00+00:00,PT15M
0,0,2023-04-24T02:00:00+00:00,PT15M
0,0,2023-04-24T02:15:00+00:00,PT15M
0,0,2023-04-24T02:30:00+00:00,PT15M
0,0,2023-04-24T02:45:00+00:00,PT15M
0,0,2023-04-24T03:00:00+00:00,PT15M
0,0,2023-04-24T03:15:00+00:00,PT15M
0,0,2023-04-24T03:30:00+00:00,PT15M
0,0,2023-04-24T03:45:00+00:00,PT15M
0,0,2023-04-24T04:00:00+00:00,PT15M
0,0,2023-04-24T04:15:00+00:00,PT15M
0,0,2023-04-24T04:30:00+00:00,PT15M
0,5,2023-04-24T04:45:00+00:00,PT15M
0,9,2023-04-24T05:00:00+00:00,PT15M
0,35,2023-04-24T05:15:00+00:00,PT15M
0,11,2023-04-24T05:30:00+00:00,PT15M
0,63,2023-04-24T05:45:00+00:00,PT15M
0,70,2023-04-24T06:00:00+00:00,PT15M
0,46,2023-04-24T06:15:00+00:00,PT15M
0,48,2023-04-24T06:30:00+00:00,PT15M
0,51,2023-04-24T06:45:00+00:00,PT15M
0,42,2023-04-24T07:00:00+00:00,PT15M
0,64,2023-04-24T07:15:00+00:00,PT15M
23,271,2023-04-24T07:30:00+00:00,PT15M
0,249,2023-04-24T07:45:00+00:00,PT15M
0,199,2023-04-24T08:00:00+00:00,PT15M
0,197,2023-04-24T08:15:00+00:00,PT15M
0,227,2023-04-24T08:30:00+00:00,PT15M
0,264,2023-04-24T08:45:00+00:00,PT15M
0,305,2023-04-24T09:00:00+00:00,PT15M
0,286,2023-04-24T09:15:00+00:00,PT15M
0,349,2023-04-24T09:30:00+00:00,PT15M
0,341,2023-04-24T09:45:00+00:00,PT15M
0,301,2023-04-24T10:00:00+00:00,PT15M
0,294,2023-04-24T10:15:00+00:00,PT15M
0,291,2023-04-24T10:30:00+00:00,PT15M
0,397,2023-04-24T10:45:00+00:00,PT15M
55,530,2023-04-24T11:00:00+00:00,PT15M
204,632,2023-04-24T11:15:00+00:00,PT15M
211,634,2023-04-24T11:30:00+00:00,PT15M
408,715,2023-04-24T11:45:00+00:00,PT15M
720,824,2023-04-24T12:00:00+00:00,PT15M
790,836,2023-04-24T12:15:00+00:00,PT15M
791,823,2023-04-24T12:30:00+00:00,PT15M
877,833,2023-04-24T12:45:00+00:00,PT15M
914,823,2023-04-24T13:00:00+00:00,PT15M
908,797,2023-04-24T13:15:00+00:00,PT15M
901,768,2023-04-24T13:30:00+00:00,PT15M
893,736,2023-04-24T13:45:00+00:00,PT15M
884,702,2023-04-24T14:00:00+00:00,PT15M
873,664,2023-04-24T14:15:00+00:00,PT15M
860,624,2023-04-24T14:30:00+00:00,PT15M
844,582,2023-04-24T14:45:00+00:00,PT15M
825,537,2023-04-24T15:00:00+00:00,PT15M
802,491,2023-04-24T15:15:00+00:00,PT15M
777,443,2023-04-24T15:30:00+00:00,PT15M
747,394,2023-04-24T15:45:00+00:00,PT15M
712,344,2023-04-24T16:00:00+00:00,PT15M
670,294,2023-04-24T16:15:00+00:00,PT15M
613,243,2023-04-24T16:30:00+00:00,PT15M
458,183,2023-04-24T16:45:00+00:00,PT15M
310,131,2023-04-24T17:00:00+00:00,PT15M
30,72,2023-04-24T17:15:00+00:00,PT15M
41,42,2023-04-24T17:30:00+00:00,PT15M
34,23,2023-04-24T17:45:00+00:00,PT15M
0,3,2023-04-24T18:00:00+00:00,PT15M
0,0,2023-04-24T18:15:00+00:00,PT15M
0,0,2023-04-24T18:30:00+00:00,PT15M
0,0,2023-04-24T18:45:00+00:00,PT15M
0,0,2023-04-24T19:00:00+00:00,PT15M
0,0,2023-04-24T19:15:00+00:00,PT15M
0,0,2023-04-24T19:30:00+00:00,PT15M
0,0,2023-04-24T19:45:00+00:00,PT15M
0,0,2023-04-24T20:00:00+00:00,PT15M
0,0,2023-04-24T20:15:00+00:00,PT15M
0,0,2023-04-24T20:30:00+00:00,PT15M
0,0,2023-04-24T20:45:00+00:00,PT15M
0,0,2023-04-24T21:00:00+00:00,PT15M
0,0,2023-04-24T21:15:00+00:00,PT15M
0,0,2023-04-24T21:30:00+00:00,PT15M
0,0,2023-04-24T21:45:00+00:00,PT15M
0,0,2023-04-24T22:00:00+00:00,PT15M
0,0,2023-04-24T22:15:00+00:00,PT15M
0,0,2023-04-24T22:30:00+00:00,PT15M
0,0,2023-04-24T22:45:00+00:00,PT15M
0,0,2023-04-24T23:00:00+00:00,PT15M
0,0,2023-04-24T23:15:00+00:00,PT15M
0,0,2023-04-24T23:30:00+00:00,PT15M
0,0,2023-04-24T23:45:00+00:00,PT15M
0,0,2023-04-25T00:00:00+00:00,PT15M
0,0,2023-04-25T00:15:00+00:00,PT15M
0,0,2023-04-25T00:30:00+00:00,PT15M
0,0,2023-04-25T00:45:00+00:00,PT15M
0,0,2023-04-25T01:00:00+00:00,PT15M
0,0,2023-04-25T01:15:00+00:00,PT15M
0,0,2023-04-25T01:30:00+00:00,PT15M
0,0,2023-04-25T01:45:00+00:00,PT15M
0,0,2023-04-25T02:00:00+00:00,PT15M
0,0,2023-04-25T02:15:00+00:00,PT15M
0,0,2023-04-25T02:30:00+00:00,PT15M
0,0,2023-04-25T02:45:00+00:00,PT15M
0,0,2023-04-25T03:00:00+00:00,PT15M
0,0,2023-04-25T03:15:00+00:00,PT15M
0,0,2023-04-25T03:30:00+00:00,PT15M
0,0,2023-04-25T03:45:00+00:00,PT15M
0,0,2023-04-25T04:00:00+00:00,PT15M
0,0,2023-04-25T04:15:00+00:00,PT15M
0,1,2023-04-25T04:30:00+00:00,PT15M
0,5,2023-04-25T04:45:00+00:00,PT15M
99,46,2023-04-25T05:00:00+00:00,PT15M
200,86,2023-04-25T05:15:00+00:00,PT15M
349,131,2023-04-25T05:30:00+00:00,PT15M
347,169,2023-04-25T05:45:00+00:00,PT15M
576,234,2023-04-25T06:00:00+00:00,PT15M
448,258,2023-04-25T06:15:00+00:00,PT15M
218,258,2023-04-25T06:30:00+00:00,PT15M
361,320,2023-04-25T06:45:00+00:00,PT15M
242,330,2023-04-25T07:00:00+00:00,PT15M
137,334,2023-04-25T07:15:00+00:00,PT15M
376,429,2023-04-25T07:30:00+00:00,PT15M
757,556,2023-04-25T07:45:00+00:00,PT15M
734,588,2023-04-25T08:00:00+00:00,PT15M
838,650,2023-04-25T08:15:00+00:00,PT15M
851,689,2023-04-25T08:30:00+00:00,PT15M
863,724,2023-04-25T08:45:00+00:00,PT15M
875,758,2023-04-25T09:00:00+00:00,PT15M
885,788,2023-04-25T09:15:00+00:00,PT15M
895,816,2023-04-25T09:30:00+00:00,PT15M
901,840,2023-04-25T09:45:00+00:00,PT15M
905,860,2023-04-25T10:00:00+00:00,PT15M
908,877,2023-04-25T10:15:00+00:00,PT15M
910,890,2023-04-25T10:30:00+00:00,PT15M
911,899,2023-04-25T10:45:00+00:00,PT15M
912,905,2023-04-25T11:00:00+00:00,PT15M
913,907,2023-04-25T11:15:00+00:00,PT15M
913,906,2023-04-25T11:30:00+00:00,PT15M
912,901,2023-04-25T11:45:00+00:00,PT15M
910,892,2023-04-25T12:00:00+00:00,PT15M
908,880,2023-04-25T12:15:00+00:00,PT15M
905,864,2023-04-25T12:30:00+00:00,PT15M
900,844,2023-04-25T12:45:00+00:00,PT15M
895,822,2023-04-25T13:00:00+00:00,PT15M
889,795,2023-04-25T13:15:00+00:00,PT15M
881,766,2023-04-25T13:30:00+00:00,PT15M
872,734,2023-04-25T13:45:00+00:00,PT15M
861,699,2023-04-25T14:00:00+00:00,PT15M
849,661,2023-04-25T14:15:00+00:00,PT15M
835,621,2023-04-25T14:30:00+00:00,PT15M
820,578,2023-04-25T14:45:00+00:00,PT15M
804,534,2023-04-25T15:00:00+00:00,PT15M
785,489,2023-04-25T15:15:00+00:00,PT15M
763,441,2023-04-25T15:30:00+00:00,PT15M
737,393,2023-04-25T15:45:00+00:00,PT15M
704,344,2023-04-25T16:00:00+00:00,PT15M
639,291,2023-04-25T16:15:00+00:00,PT15M
565,238,2023-04-25T16:30:00+00:00,PT15M
253,163,2023-04-25T16:45:00+00:00,PT15M
38,106,2023-04-25T17:00:00+00:00,PT15M
51,77,2023-04-25T17:15:00+00:00,PT15M
121,55,2023-04-25T17:30:00+00:00,PT15M
19,24,2023-04-25T17:45:00+00:00,PT15M
2,4,2023-04-25T18:00:00+00:00,PT15M
0,0,2023-04-25T18:15:00+00:00,PT15M
0,0,2023-04-25T18:30:00+00:00,PT15M
0,0,2023-04-25T18:45:00+00:00,PT15M
0,0,2023-04-25T19:00:00+00:00,PT15M
0,0,2023-04-25T19:15:00+00:00,PT15M
0,0,2023-04-25T19:30:00+00:00,PT15M
0,0,2023-04-25T19:45:00+00:00,PT15M
0,0,2023-04-25T20:00:00+00:00,PT15M
0,0,2023-04-25T20:15:00+00:00,PT15M
0,0,2023-04-25T20:30:00+00:00,PT15M
0,0,2023-04-25T20:45:00+00:00,PT15M
0,0,2023-04-25T21:00:00+00:00,PT15M
0,0,2023-04-25T21:15:00+00:00,PT15M
0,0,2023-04-25T21:30:00+00:00,PT15M
0,0,2023-04-25T21:45:00+00:00,PT15M
0,0,2023-04-25T22:00:00+00:00,PT15M
0,0,2023-04-25T22:15:00+00:00,PT15M
0,0,2023-04-25T22:30:00+00:00,PT15M
0,0,2023-04-25T22:45:00+00:00,PT15M
0,0,2023-04-25T23:00:00+00:00,PT15M
0,0,2023-04-25T23:15:00+00:00,PT15M
0,0,2023-04-25T23:30:00+00:00,PT15M
0,0,2023-04-25T23:45:00+00:00,PT15M
0,0,2023-04-26T00:00:00+00:00,PT15M
0,0,2023-04-26T00:15:00+00:00,PT15M
0,0,2023-04-26T00:30:00+00:00,PT15M
0,0,2023-04-26T00:45:00+00:00,PT15M
0,0,2023-04-26T01:00:00+00:00,PT15M
0,0,2023-04-26T01:15:00+00:00,PT15M
0,0,2023-04-26T01:30:00+00:00,PT15M
0,0,2023-04-26T01:45:00+00:00,PT15M
0,0,2023-04-26T02:00:00+00:00,PT15M
0,0,2023-04-26T02:15:00+00:00,PT15M
0,0,2023-04-26T02:30:00+00:00,PT15M
0,0,2023-04-26T02:45:00+00:00,PT15M
0,0,2023-04-26T03:00:00+00:00,PT15M
0,0,2023-04-26T03:15:00+00:00,PT15M
